country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","23-06-2026 16:00:00",25.204762,85.51496,SO2,6,7,7
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","23-06-2026 16:00:00",25.56752,83.966379,PM2.5,25,60,44
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","23-06-2026 16:00:00",25.56752,83.966379,CO,22,29,25
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","23-06-2026 16:00:00",25.7808257,84.7446768,PM2.5,72,123,99
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","23-06-2026 16:00:00",25.7808257,84.7446768,NO2,2,3,2
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","23-06-2026 16:00:00",25.7808257,84.7446768,CO,80,93,86
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","23-06-2026 16:00:00",24.7955,84.9994,PM2.5,NA,NA,NA
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","23-06-2026 16:00:00",24.7955,84.9994,NO2,NA,NA,NA
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","23-06-2026 16:00:00",24.7955,84.9994,NH3,NA,NA,NA
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","23-06-2026 16:00:00",24.762518,84.982348,PM2.5,34,83,53
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","23-06-2026 16:00:00",24.792403,84.992416,PM10,55,127,101
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","23-06-2026 16:00:00",25.697189,85.2459,NO2,12,25,17
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","23-06-2026 16:00:00",25.859655,85.77944,NO2,8,9,8
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","23-06-2026 16:00:00",25.859655,85.77944,SO2,NA,NA,NA
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","23-06-2026 16:00:00",24.952822,84.002396,PM10,NA,NA,NA
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","23-06-2026 16:00:00",30.719859,76.738637,NO2,7,151,40
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","23-06-2026 16:00:00",30.719859,76.738637,CO,27,47,36
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","23-06-2026 16:00:00",21.224231,81.40835,PM10,13,68,31
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","23-06-2026 16:00:00",21.185571,81.343175,NO2,15,16,16
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","23-06-2026 16:00:00",21.185571,81.343175,OZONE,12,16,14
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","23-06-2026 16:00:00",22.08815,82.13737,CO,26,37,30
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","23-06-2026 16:00:00",22.118125,83.140608,SO2,1,11,4
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","23-06-2026 16:00:00",25.5626095,84.663264,SO2,5,5,5
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","23-06-2026 16:00:00",25.5626095,84.663264,OZONE,6,9,8
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","23-06-2026 16:00:00",24.75746,84.366208,CO,101,102,102
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","23-06-2026 16:00:00",24.75746,84.366208,OZONE,6,6,6
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","23-06-2026 16:00:00",25.42742023,86.13886079,NO2,10,16,13
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","23-06-2026 16:00:00",25.42742023,86.13886079,NH3,15,16,16
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","23-06-2026 16:00:00",26.80365,84.51954,PM2.5,NA,NA,NA
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","23-06-2026 16:00:00",25.265194,87.012947,NO2,7,13,8
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","23-06-2026 16:00:00",25.265194,87.012947,SO2,1,35,19
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","23-06-2026 16:00:00",25.251013,86.989001,CO,26,39,31
India,"Arunachal Pradesh",Naharlagun,"Naharlagun, Naharlagun - APSPCB","23-06-2026 16:00:00",27.103358,93.679645,NH3,1,1,1
India,"Arunachal Pradesh",Naharlagun,"Naharlagun, Naharlagun - APSPCB","23-06-2026 16:00:00",27.103358,93.679645,SO2,10,11,11
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","23-06-2026 16:00:00",26.071318,91.87488,PM2.5,33,159,79
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","23-06-2026 16:00:00",26.071318,91.87488,CO,45,56,52
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","23-06-2026 16:00:00",26.10887,91.589544,PM2.5,46,77,61
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","23-06-2026 16:00:00",26.10887,91.589544,CO,13,47,32
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","23-06-2026 16:00:00",26.10887,91.589544,OZONE,32,46,37
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","23-06-2026 16:00:00",26.181742,91.78063,NH3,1,1,1
India,Assam,Guwahati,"IITG, Guwahati - PCBA","23-06-2026 16:00:00",26.2028636,91.70046436,PM2.5,7,41,25
India,Assam,Guwahati,"IITG, Guwahati - PCBA","23-06-2026 16:00:00",26.2028636,91.70046436,PM10,17,57,34
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","23-06-2026 16:00:00",26.1875,91.744194,PM10,NA,NA,NA
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","23-06-2026 16:00:00",26.349082,92.68449,NH3,NA,NA,NA
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","23-06-2026 16:00:00",26.446912,91.439057,PM10,23,76,39
India,Assam,Silchar,"Tarapur, Silchar - PCBA","23-06-2026 16:00:00",24.82827,92.79525,NH3,1,1,1
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","23-06-2026 16:00:00",26.987634,94.636574,SO2,7,8,8
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","23-06-2026 16:00:00",26.987634,94.636574,CO,13,17,14
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","23-06-2026 16:00:00",25.5626095,84.663264,NO2,5,8,7
India,"Andhra Pradesh",Eluru,"District Court, Eluru - APPCB","23-06-2026 16:00:00",16.711754,81.092095,CO,13,23,19
India,"Andhra Pradesh",Guntur,"Rajendra Nagar North, Guntur - APPCB","23-06-2026 16:00:00",16.316553,80.413302,NO2,20,66,33
India,"Andhra Pradesh",Guntur,"Rajendra Nagar North, Guntur - APPCB","23-06-2026 16:00:00",16.316553,80.413302,OZONE,36,61,47
India,"Andhra Pradesh",Kadapa,"Yerramukkapalli, Kadapa - APPCB","23-06-2026 16:00:00",14.465052,78.824187,SO2,9,17,15
India,"Andhra Pradesh",Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","23-06-2026 16:00:00",16.9872867,81.7363176,PM2.5,11,60,36
India,"Andhra Pradesh",Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","23-06-2026 16:00:00",16.9872867,81.7363176,OZONE,11,23,16
India,"Andhra Pradesh",Tirupati,"Vaikuntapuram, Tirupati - APPCB","23-06-2026 16:00:00",13.615387,79.40923,PM10,NA,NA,NA
India,"Andhra Pradesh",Tirupati,"Vaikuntapuram, Tirupati - APPCB","23-06-2026 16:00:00",13.615387,79.40923,SO2,NA,NA,NA
India,"Andhra Pradesh",Vijayawada,"Kanuru, Vijayawada - APPCB","23-06-2026 16:00:00",16.486692,80.699436,OZONE,17,41,27
India,"Andhra Pradesh",Vijayawada,"HB Colony, Vijayawada - APPCB","23-06-2026 16:00:00",16.536107,80.594233,NO2,NA,NA,NA
India,"Andhra Pradesh",Amaravati,"Secretariat, Amaravati - APPCB","23-06-2026 16:00:00",16.5150833,80.5181667,OZONE,13,45,34
India,"Andhra Pradesh",Anantapur,"Gulzarpet, Anantapur - APPCB","23-06-2026 16:00:00",14.675886,77.593027,PM2.5,45,70,52
India,"Andhra Pradesh",Anantapur,"Gulzarpet, Anantapur - APPCB","23-06-2026 16:00:00",14.675886,77.593027,SO2,13,17,16
India,"Andhra Pradesh",Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","23-06-2026 16:00:00",13.20488,79.097889,NH3,6,9,8
India,"Andhra Pradesh",Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","23-06-2026 16:00:00",13.20488,79.097889,SO2,17,26,19
India,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC","23-06-2026 16:00:00",28.62181,77.1944633,NO2,4,42,17
India,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC","23-06-2026 16:00:00",28.62181,77.1944633,NH3,2,5,3
India,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC","23-06-2026 16:00:00",28.62181,77.1944633,SO2,7,15,10
India,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC","23-06-2026 16:00:00",28.62181,77.1944633,CO,40,75,52
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC","23-06-2026 16:00:00",28.615828,77.271992,NH3,1,2,1
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC","23-06-2026 16:00:00",28.615828,77.271992,CO,8,38,25
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC","23-06-2026 16:00:00",28.594169,77.1251,PM2.5,11,60,33
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC","23-06-2026 16:00:00",28.594169,77.1251,PM10,62,500,145
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC","23-06-2026 16:00:00",28.594169,77.1251,CO,43,74,53
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC","23-06-2026 16:00:00",28.594004,76.909423,NO2,1,45,20
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC","23-06-2026 16:00:00",28.594004,76.909423,NH3,4,7,5
India,Delhi,Delhi,"Bawana, Delhi - DPCC","23-06-2026 16:00:00",28.7762,77.051074,PM2.5,23,370,138
India,Delhi,Delhi,"Bawana, Delhi - DPCC","23-06-2026 16:00:00",28.7762,77.051074,NO2,7,34,19
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","23-06-2026 16:00:00",28.611281,77.237738,PM2.5,3,140,49
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","23-06-2026 16:00:00",28.611281,77.237738,NO2,4,105,61
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","23-06-2026 16:00:00",28.611281,77.237738,CO,4,23,16
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","23-06-2026 16:00:00",28.710508,77.249485,PM2.5,15,328,116
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","23-06-2026 16:00:00",28.710508,77.249485,SO2,28,78,49
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","23-06-2026 16:00:00",28.56789,77.250515,NO2,14,78,43
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IITM","23-06-2026 16:00:00",28.5512005,77.2735737,CO,42,81,61
India,Delhi,Delhi,"IMD Lodhi Road, Delhi - IITM","23-06-2026 16:00:00",28.5918245,77.2273074,PM10,91,500,143
India,Delhi,Delhi,"IMD Lodhi Road, Delhi - IITM","23-06-2026 16:00:00",28.5918245,77.2273074,NO2,4,44,23
India,Delhi,Delhi,"IMD Lodhi Road, Delhi - IITM","23-06-2026 16:00:00",28.5918245,77.2273074,NH3,NA,NA,NA
India,Delhi,Delhi,"IMD Lodhi Road, Delhi - IITM","23-06-2026 16:00:00",28.5918245,77.2273074,CO,22,36,27
India,Delhi,Delhi,"IMD Lodhi Road, Delhi - IITM","23-06-2026 16:00:00",28.5918245,77.2273074,OZONE,64,149,118
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM","23-06-2026 16:00:00",23.041137,72.456691,CO,15,31,26
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","23-06-2026 16:00:00",23.023389,72.515201,OZONE,19,31,26
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","23-06-2026 16:00:00",23.016834,72.625775,PM2.5,31,63,46
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","23-06-2026 16:00:00",23.002657,72.591912,NH3,NA,NA,NA
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","23-06-2026 16:00:00",22.977134,72.553024,PM2.5,23,49,33
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","23-06-2026 16:00:00",22.977134,72.553024,SO2,8,23,15
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","23-06-2026 16:00:00",23.076793,72.627874,NO2,11,35,21
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM","23-06-2026 16:00:00",23.076793,72.627874,SO2,10,30,18
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","23-06-2026 16:00:00",23.020509,72.579261,PM10,61,98,79
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","23-06-2026 16:00:00",23.107969,72.574648,PM10,43,123,76
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","23-06-2026 16:00:00",23.107969,72.574648,SO2,9,12,10
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","23-06-2026 16:00:00",23.107969,72.574648,OZONE,2,19,11
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","23-06-2026 16:00:00",21.613267,73.010555,PM2.5,45,85,57
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB","23-06-2026 16:00:00",21.613267,73.010555,PM10,61,83,71
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro","23-06-2026 16:00:00",21.755417,72.139056,SO2,5,7,6
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","23-06-2026 16:00:00",23.243639,72.68994,PM2.5,17,55,31
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","23-06-2026 16:00:00",23.243639,72.68994,SO2,1,3,2
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","23-06-2026 16:00:00",23.243639,72.68994,CO,17,23,19
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","23-06-2026 16:00:00",23.163798,72.677768,PM2.5,1,31,6
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","23-06-2026 16:00:00",28.623763,77.287209,CO,20,43,28
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","23-06-2026 16:00:00",28.58028,77.233829,NH3,10,12,11
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","23-06-2026 16:00:00",28.636429,77.201067,PM10,95,468,142
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","23-06-2026 16:00:00",28.636429,77.201067,NH3,5,6,6
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","23-06-2026 16:00:00",28.636429,77.201067,SO2,3,45,24
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","23-06-2026 16:00:00",28.636429,77.201067,CO,21,51,33
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","23-06-2026 16:00:00",28.60909,77.0325413,PM2.5,36,330,76
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB","23-06-2026 16:00:00",28.60909,77.0325413,SO2,9,23,14
India,Delhi,Delhi,"Rohini, Delhi - DPCC","23-06-2026 16:00:00",28.732528,77.11992,PM2.5,15,359,142
India,Delhi,Delhi,"Rohini, Delhi - DPCC","23-06-2026 16:00:00",28.732528,77.11992,PM10,90,300,156
India,Delhi,Delhi,"Rohini, Delhi - DPCC","23-06-2026 16:00:00",28.732528,77.11992,NO2,10,68,32
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IITM","23-06-2026 16:00:00",28.5627763,77.1180053,CO,91,107,101
India,Delhi,Delhi,"Burari Crossing, Delhi - IITM","23-06-2026 16:00:00",28.7256504,77.2011573,SO2,NA,NA,NA
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM","23-06-2026 16:00:00",28.54246,77.191651,NH3,NA,NA,NA
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM","23-06-2026 16:00:00",28.54246,77.191651,CO,22,40,27
India,Delhi,Delhi,"Aya Nagar, Delhi - IITM","23-06-2026 16:00:00",28.4706914,77.1099364,PM2.5,13,108,49
India,Delhi,Delhi,"Aya Nagar, Delhi - IITM","23-06-2026 16:00:00",28.4706914,77.1099364,PM10,49,212,118
India,Delhi,Delhi,"Aya Nagar, Delhi - IITM","23-06-2026 16:00:00",28.4706914,77.1099364,NH3,NA,NA,NA
India,Delhi,Delhi,"North Campus, DU, Delhi - IITM","23-06-2026 16:00:00",28.6573814,77.1585447,NO2,17,199,114
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IITM","23-06-2026 16:00:00",28.5512005,77.2735737,PM2.5,8,269,107
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IITM","23-06-2026 16:00:00",28.5512005,77.2735737,NO2,3,4,4
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","23-06-2026 16:00:00",28.672342,77.31526,NH3,4,8,6
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","23-06-2026 16:00:00",28.672342,77.31526,SO2,7,28,14
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","23-06-2026 16:00:00",28.672342,77.31526,OZONE,32,68,57
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","23-06-2026 16:00:00",28.6811736,77.3025234,PM10,66,406,116
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","23-06-2026 16:00:00",28.531346,77.190156,NO2,19,64,38
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","23-06-2026 16:00:00",28.531346,77.190156,NH3,5,7,6
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","23-06-2026 16:00:00",28.531346,77.190156,OZONE,12,56,42
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","23-06-2026 16:00:00",28.699793,77.165453,PM2.5,28,310,113
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","23-06-2026 16:00:00",28.699793,77.165453,PM10,123,260,181
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","23-06-2026 16:00:00",28.6514781,77.1473105,SO2,2,20,10
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","23-06-2026 16:00:00",22.06631475,83.33820077,PM2.5,13,61,30
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","23-06-2026 16:00:00",22.06631475,83.33820077,PM10,14,117,42
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","23-06-2026 16:00:00",22.06631475,83.33820077,NO2,26,91,52
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","23-06-2026 16:00:00",22.06631475,83.33820077,OZONE,35,35,35
India,Delhi,Delhi,"Pusa, Delhi - IITM","23-06-2026 16:00:00",28.63611,77.173332,PM10,62,500,143
India,Delhi,Delhi,"JNU, Delhi - DPCC","23-06-2026 16:00:00",28.540721,77.168544,PM2.5,6,218,87
India,Delhi,Delhi,"JNU, Delhi - DPCC","23-06-2026 16:00:00",28.540721,77.168544,PM10,54,315,121
India,Delhi,Delhi,"Alipur, Delhi - DPCC","23-06-2026 16:00:00",28.815329,77.15301,SO2,5,58,20
India,Delhi,Delhi,"Narela, Delhi - DPCC","23-06-2026 16:00:00",28.822836,77.101981,CO,19,33,24
India,Delhi,Delhi,"Mundka, Delhi - DPCC","23-06-2026 16:00:00",28.684678,77.076574,SO2,6,60,29
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","23-06-2026 16:00:00",28.656756,77.227234,PM10,69,312,124
India,Delhi,Delhi,"DTU, Delhi - CPCB","23-06-2026 16:00:00",28.7500499,77.1112615,SO2,31,34,33
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","23-06-2026 16:00:00",28.498571,77.26484,NO2,11,79,39
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","23-06-2026 16:00:00",28.647622,77.315809,NH3,2,10,6
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","23-06-2026 16:00:00",28.647622,77.315809,OZONE,23,67,52
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","23-06-2026 16:00:00",28.695381,77.181665,NH3,6,7,6
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","23-06-2026 16:00:00",28.563262,77.186937,PM10,96,270,149
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","23-06-2026 16:00:00",22.368195,82.746431,CO,9,30,15
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","23-06-2026 16:00:00",22.12665,83.483212,PM2.5,8,40,23
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","23-06-2026 16:00:00",21.258815,81.578979,PM2.5,8,20,12
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","23-06-2026 16:00:00",21.258815,81.578979,NO2,3,7,5
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","23-06-2026 16:00:00",21.258815,81.578979,NH3,4,4,4
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","23-06-2026 16:00:00",21.258815,81.578979,OZONE,10,22,15
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","23-06-2026 16:00:00",21.371751,81.664929,PM10,34,124,74
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","23-06-2026 16:00:00",21.371751,81.664929,NH3,2,2,2
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","23-06-2026 16:00:00",21.237755,81.705301,NH3,2,2,2
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB","23-06-2026 16:00:00",23.80569,86.44268,NH3,NA,NA,NA
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB","23-06-2026 16:00:00",23.707909,86.41467,PM2.5,43,72,48
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB","23-06-2026 16:00:00",23.707909,86.41467,NO2,8,8,8
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","23-06-2026 16:00:00",16.172806,75.659694,PM2.5,35,36,36
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","23-06-2026 16:00:00",16.172806,75.659694,NH3,1,1,1
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB","23-06-2026 16:00:00",16.172806,75.659694,SO2,10,10,10
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB","23-06-2026 16:00:00",12.951913,77.539784,OZONE,16,42,27
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB","23-06-2026 16:00:00",13.003872,77.664217,NH3,NA,NA,NA
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","23-06-2026 16:00:00",12.9352049,77.6814488,PM2.5,56,61,60
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB","23-06-2026 16:00:00",12.9352049,77.6814488,NH3,1,1,1
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","23-06-2026 16:00:00",13.0246342,77.5080115,NO2,NA,NA,NA
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","23-06-2026 16:00:00",13.0246342,77.5080115,NH3,NA,NA,NA
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB","23-06-2026 16:00:00",13.0246342,77.5080115,CO,19,27,24
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","23-06-2026 16:00:00",13.029152,77.585901,NO2,18,24,20
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","23-06-2026 16:00:00",13.029152,77.585901,NH3,2,2,2
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB","23-06-2026 16:00:00",13.029152,77.585901,CO,14,21,17
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro","23-06-2026 16:00:00",22.320153,73.216285,CO,83,92,88
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","23-06-2026 16:00:00",20.362421,72.918013,PM2.5,36,81,53
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","23-06-2026 16:00:00",20.362421,72.918013,PM10,36,103,78
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","23-06-2026 16:00:00",20.362421,72.918013,CO,NA,NA,NA
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","23-06-2026 16:00:00",20.362421,72.918013,OZONE,4,19,14
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","23-06-2026 16:00:00",30.379589,76.778328,PM10,NA,NA,NA
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","23-06-2026 16:00:00",30.379589,76.778328,NH3,2,11,7
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","23-06-2026 16:00:00",28.593883,76.270653,PM2.5,31,259,151
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","23-06-2026 16:00:00",28.593883,76.270653,NO2,9,24,15
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","23-06-2026 16:00:00",28.2068,76.7997,NO2,12,62,43
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","23-06-2026 16:00:00",28.376058,77.315741,PM2.5,50,415,155
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB","23-06-2026 16:00:00",15.34763,76.181767,OZONE,24,40,29
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","23-06-2026 16:00:00",12.415911,75.73505,NO2,NA,NA,NA
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB","23-06-2026 16:00:00",12.415911,75.73505,OZONE,2,3,3
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","23-06-2026 16:00:00",12.88925,74.853,NH3,NA,NA,NA
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB","23-06-2026 16:00:00",12.88925,74.853,OZONE,37,37,37
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","23-06-2026 16:00:00",12.21041,76.37376,NH3,2,6,4
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB","23-06-2026 16:00:00",12.21041,76.37376,CO,5,19,13
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB","23-06-2026 16:00:00",12.733409,77.298051,CO,20,33,26
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB","23-06-2026 16:00:00",13.94,75.555917,OZONE,45,52,49
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","23-06-2026 16:00:00",16.802639,75.722694,PM10,38,39,39
